DateTime,IP,URL,Request Count,Average Time in sec,Application Status
13-04-2019 23:15,10.131.2.1,GET /bootstrap-3.3.7/js/bootstrap.js HTTP/1.1,295,2.21,Normal
13-04-2019 23:30,10.131.0.1,GET /countdown.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,295,2.21,Normal
13-04-2019 23:35,10.130.2.1,GET /contest.php HTTP/1.1,295,2.21,Normal
13-04-2019 23:50,10.131.0.1,POST /process.php HTTP/1.1,295,2.21,Normal
11-04-2019 00:10,10.131.2.1,GET /bootstrap-3.3.7/js/bootstrap.min.js HTTP/1.1,295,2.21,Normal
11-04-2019 01:20,10.131.2.1,GET /home.php HTTP/1.1,295,2.21,Normal
11-04-2019 01:25,10.131.2.1,GET /archive.php HTTP/1.1,295,2.21,Normal
11-04-2019 01:35,10.131.2.1,GET /profile.php?user=ksrsingh HTTP/1.1,295,2.21,Normal
11-04-2019 01:50,10.131.2.1,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,295,2.21,Normal
11-04-2019 01:55,10.131.2.1,GET /details.php?id=44 HTTP/1.1,295,2.21,Normal
11-04-2019 02:10,10.131.2.1,GET /details.php?id=41 HTTP/1.1,295,2.21,Normal
11-04-2019 02:20,10.131.2.1,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,295,2.21,Normal
11-04-2019 02:25,10.131.2.1,GET /details.php?id=45 HTTP/1.1,295,2.21,Normal
11-04-2019 02:30,10.131.2.1,GET /contest.php HTTP/1.1,295,2.21,Normal
11-04-2019 02:35,10.131.2.1,GET /home.php HTTP/1.1,295,2.21,Normal
11-04-2019 02:45,10.131.2.1,GET /home.php HTTP/1.1,295,2.21,Normal
11-04-2019 02:50,10.131.2.1,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,295,2.21,Normal
11-04-2019 02:55,10.130.2.1,GET /home.php HTTP/1.1,295,2.21,Normal
11-04-2019 03:00,10.131.2.1,GET /login.php HTTP/1.1,295,2.21,Normal
11-04-2019 03:05,10.131.0.1,GET /img/ruet.png HTTP/1.1,295,2.21,Normal
11-04-2019 03:10,10.131.0.1,GET /home.php HTTP/1.1,295,2.21,Normal
11-04-2019 03:15,10.131.2.1,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,295,2.21,Normal
11-04-2019 03:20,10.131.2.1,GET /details.php?id=42 HTTP/1.1,295,2.21,Normal
12-04-2019 07:40,10.129.2.1,GET /submit.php?id=64 HTTP/1.1,295,2.21,Normal
12-04-2019 07:45,10.128.2.1,POST /pcompile.php HTTP/1.1,295,2.21,Normal
12-04-2019 08:15,10.128.2.1,GET /css/normalize.css HTTP/1.1,295,2.21,Normal
12-04-2019 08:20,10.131.0.1,GET /css/main.css HTTP/1.1,295,2.21,Normal
13-04-2019 03:35,10.131.2.1,GET /css/main.css HTTP/1.1,295,2.21,Normal
13-04-2019 04:05,10.128.2.1,GET / HTTP/1.1,295,2.21,Normal
13-04-2019 04:15,10.128.2.1,GET /description.php?id=68 HTTP/1.1,295,2.21,Normal
13-04-2019 04:35,10.130.2.1,GET /submit.php?id=68 HTTP/1.1,295,2.21,Normal
13-04-2019 04:40,10.130.2.1,POST /pcompile.php HTTP/1.1,295,2.21,Normal
13-04-2019 04:55,10.130.2.1,GET /description.php?name=Many%20a%20little%20makes%20a%20mickle HTTP/1.1,295,2.21,Normal
13-04-2019 10:35,10.129.2.1,GET /css/font-awesome.min.css HTTP/1.1,295,2.21,Normal
13-04-2019 11:00,10.130.2.1,GET /login.php HTTP/1.1,295,2.21,Normal
13-04-2019 23:55,10.131.0.1,GET /home.php HTTP/1.1,295,2.21,Normal
14-04-2019 00:00,10.131.0.1,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,295,2.21,Normal
14-04-2019 00:10,10.131.0.1,GET /logout.php HTTP/1.1,295,2.21,Normal
14-04-2019 01:10,10.131.0.1,GET / HTTP/1.1,295,2.21,Normal
14-04-2019 01:15,10.131.0.1,GET /showcode.php?id=294&nm=Rakib_1603065 HTTP/1.1,295,2.21,Normal
14-04-2019 01:25,10.128.2.1,GET /description.php?name=Many%20a%20little%20makes%20a%20mickle HTTP/1.1,295,2.21,Normal
10-04-2019 08:55,10.128.2.1,GET /compiler.php HTTP/1.1,295,2.21,Normal
12-04-2019 08:10,10.129.2.1,GET /css/font-awesome.min.css HTTP/1.1,295,2.21,Normal
13-04-2019 03:15,10.128.2.1,GET /login.php HTTP/1.1,295,2.21,Normal
13-04-2019 03:20,10.128.2.1,GET /css/bootstrap.min.css HTTP/1.1,295,2.21,Normal
13-04-2019 03:25,10.131.2.1,GET /css/font-awesome.min.css HTTP/1.1,295,2.21,Normal
13-04-2019 03:30,10.130.2.1,GET /css/normalize.css HTTP/1.1,295,2.21,Normal
13-04-2019 03:40,10.128.2.1,GET /css/style.css HTTP/1.1,295,2.21,Normal
13-04-2019 03:45,10.129.2.1,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,295,2.21,Normal
13-04-2019 03:50,10.130.2.1,GET /js/vendor/jquery-1.12.0.min.js HTTP/1.1,295,2.21,Normal
13-04-2019 03:55,10.131.2.1,GET /bootstrap-3.3.7/js/bootstrap.min.js HTTP/1.1,295,2.21,Normal
13-04-2019 04:00,10.130.2.1,GET /description.php?name=The%20Triangle HTTP/1.1,295,2.21,Normal
13-04-2019 04:10,10.128.2.1,GET /archive.php HTTP/1.1,295,2.21,Normal
13-04-2019 04:20,10.130.2.1,GET / HTTP/1.1,295,2.21,Normal
13-04-2019 04:25,10.130.2.1,GET /archive.php HTTP/1.1,295,2.21,Normal
13-04-2019 04:30,10.130.2.1,GET /description.php?id=68 HTTP/1.1,295,2.21,Normal
13-04-2019 04:45,10.130.2.1,POST /allsubmission.php HTTP/1.1,295,2.21,Normal
13-04-2019 04:50,10.130.2.1,GET /allsubmission.php?page=2 HTTP/1.1,295,2.21,Normal
13-04-2019 05:00,10.131.2.1,GET / HTTP/1.1,295,2.21,Normal
13-04-2019 05:05,10.131.2.1,GET /fonts/fontawesome-webfont.woff2?v=4.6.3 HTTP/1.1,295,2.21,Normal
13-04-2019 05:20,10.131.2.1,GET / HTTP/1.1,295,2.21,Normal
13-04-2019 05:25,10.131.0.1,GET /login.php HTTP/1.1,295,2.21,Normal
13-04-2019 05:40,10.131.2.1,GET /css/font-awesome.min.css HTTP/1.1,295,2.21,Normal
13-04-2019 05:45,10.130.2.1,GET /js/vendor/jquery-1.12.0.min.js HTTP/1.1,295,2.21,Normal
13-04-2019 06:00,10.129.2.1,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,295,2.21,Normal
13-04-2019 06:05,10.131.0.1,GET /bootstrap-3.3.7/js/bootstrap.min.js HTTP/1.1,295,2.21,Normal
13-04-2019 06:10,10.131.0.1,GET /fonts/fontawesome-webfont.woff2?v=4.6.3 HTTP/1.1,295,2.21,Normal
13-04-2019 20:55,10.128.2.1,GET /bootstrap-3.3.7/js/bootstrap.min.js HTTP/1.1,295,2.21,Normal
13-04-2019 21:00,10.128.2.1,GET /fonts/fontawesome-webfont.woff2?v=4.6.3 HTTP/1.1,295,2.21,Normal
14-04-2019 00:20,10.131.0.1,GET /sign.php HTTP/1.1,295,2.21,Normal
14-04-2019 00:25,10.131.0.1,GET /login.php HTTP/1.1,295,2.21,Normal
14-04-2019 00:30,10.131.0.1,GET /login.php HTTP/1.1,295,2.21,Normal
14-04-2019 00:35,10.128.2.1,GET / HTTP/1.1,295,2.21,Normal
14-04-2019 00:40,10.131.0.1,GET /login.php HTTP/1.1,295,2.21,Normal
14-04-2019 00:50,10.131.0.1,POST /process.php HTTP/1.1,295,2.21,Normal
14-04-2019 01:00,10.131.0.1,GET /archive.php HTTP/1.1,295,2.21,Normal
14-04-2019 01:05,10.131.0.1,GET /allsubmission.php HTTP/1.1,295,2.21,Normal
14-04-2019 01:20,10.128.2.1,GET /allsubmission.php HTTP/1.1,295,2.21,Normal
14-04-2019 01:40,10.128.2.1,GET /contest.php HTTP/1.1,295,2.21,Normal
14-04-2019 02:05,10.131.0.1,GET /contestproblem.php?name=RUET%20OJ%20TLE%20Testing%20Contest HTTP/1.1,295,2.21,Normal
14-04-2019 02:10,10.131.0.1,GET /contestsubmission.php?id=13 HTTP/1.1,295,2.21,Normal
14-04-2019 02:15,10.129.2.1,GET / HTTP/1.1,295,2.21,Normal
14-04-2019 02:35,10.128.2.1,GET /home.php HTTP/1.1,295,2.21,Normal
14-04-2019 02:45,10.131.0.1,GET /countdown.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,295,2.21,Normal
14-04-2019 02:50,10.131.0.1,GET /home.php HTTP/1.1,295,2.21,Normal
09-04-2019 01:40,10.131.2.1,GET /css/bootstrap.min.css HTTP/1.1,295,2.4,Normal
09-04-2019 20:00,10.131.2.1,GET /js/vendor/jquery-1.12.0.min.js HTTP/1.1,295,2.4,Normal
09-04-2019 20:05,10.131.0.1,GET /bootstrap-3.3.7/js/bootstrap.min.js HTTP/1.1,295,2.4,Normal
09-04-2019 21:05,10.131.0.1,GET /js/vendor/moment.min.js HTTP/1.1,295,2.4,Normal
10-04-2019 00:00,10.131.0.1,GET /js/vendor/jquery-1.12.0.min.js HTTP/1.1,295,2.4,Normal
10-04-2019 09:15,10.131.0.1,GET /home.php HTTP/1.1,295,2.4,Normal
11-04-2019 02:00,10.131.2.1,GET /contest.php HTTP/1.1,295,2.4,Normal
11-04-2019 02:05,10.131.2.1,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,295,2.4,Normal
11-04-2019 19:00,10.128.2.1,POST /action.php HTTP/1.1,295,2.4,Normal
11-04-2019 21:05,10.128.2.1,GET /bootstrap-3.3.7/js/bootstrap.min.js HTTP/1.1,295,2.4,Normal
11-04-2019 21:20,10.130.2.1,GET /css/bootstrap.min.css HTTP/1.1,295,2.4,Normal
12-04-2019 07:00,10.129.2.1,GET /description.php?name=RUET HTTP/1.1,295,2.4,Normal
12-04-2019 07:05,10.129.2.1,GET /description.php?name=RUET HTTP/1.1,295,2.4,Normal
12-04-2019 07:20,10.130.2.1,POST /pcompile.php HTTP/1.1,295,2.4,Normal
13-04-2019 05:10,10.131.2.1,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,295,2.4,Normal
13-04-2019 05:15,10.128.2.1,GET /countdown.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,295,2.4,Normal
13-04-2019 05:30,10.130.2.1,GET /css/normalize.css HTTP/1.1,295,2.4,Normal
13-04-2019 05:35,10.131.0.1,GET /css/bootstrap.min.css HTTP/1.1,295,2.4,Normal
13-04-2019 05:50,10.128.2.1,GET /css/main.css HTTP/1.1,295,2.4,Normal
13-04-2019 06:20,10.130.2.1,GET /description.php?name=Many%20a%20little%20makes%20a%20mickle HTTP/1.1,295,2.4,Normal
13-04-2019 07:30,10.129.2.1,GET /css/main.css HTTP/1.1,295,2.4,Normal
13-04-2019 07:35,10.129.2.1,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,295,2.4,Normal
13-04-2019 07:40,10.129.2.1,GET /js/vendor/jquery-1.12.0.min.js HTTP/1.1,295,2.4,Normal
13-04-2019 07:45,10.129.2.1,GET /bootstrap-3.3.7/js/bootstrap.min.js HTTP/1.1,295,2.4,Normal
13-04-2019 07:55,10.128.2.1,GET /profile.php?user=shawon HTTP/1.1,295,2.4,Normal
13-04-2019 08:25,10.131.2.1,POST /action.php HTTP/1.1,295,2.4,Normal
13-04-2019 08:30,10.131.2.1,GET /login.php HTTP/1.1,295,2.4,Normal
13-04-2019 08:35,10.129.2.1,POST /process.php HTTP/1.1,295,2.4,Normal
13-04-2019 08:40,10.129.2.1,GET /home.php HTTP/1.1,295,2.4,Normal
13-04-2019 09:25,10.130.2.1,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,295,2.4,Normal
13-04-2019 09:55,10.129.2.1,GET /home.php HTTP/1.1,295,2.4,Normal
14-04-2019 00:55,10.131.0.1,GET /home.php HTTP/1.1,295,2.4,Normal
14-04-2019 01:45,10.131.0.1,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,295,2.4,Normal
14-04-2019 01:50,10.131.0.1,GET /home.php HTTP/1.1,295,2.4,Normal
14-04-2019 02:00,10.131.2.1,GET /countdown.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,295,2.4,Normal
14-04-2019 02:20,10.131.0.1,GET /logout.php HTTP/1.1,295,2.4,Normal
14-04-2019 02:28,10.128.2.1,GET /login.php HTTP/1.1,295,2.4,Normal
14-04-2019 02:30,10.128.2.1,POST /process.php HTTP/1.1,295,2.4,Normal
14-04-2019 02:40,10.128.2.1,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,295,2.4,Normal
14-04-2019 02:55,10.131.0.1,GET /contest.php HTTP/1.1,295,2.4,Normal
14-04-2019 03:00,10.130.2.1,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,295,2.4,Normal
14-04-2019 03:10,10.131.2.1,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,295,2.4,Normal
08-04-2019 23:55,10.128.2.1,GET /login.php HTTP/1.1,295,2.4,Normal
09-04-2019 02:00,10.131.0.1,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,295,2.4,Normal
09-04-2019 02:30,10.131.2.1,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,295,2.4,Normal
09-04-2019 21:15,10.129.2.1,GET /login.php HTTP/1.1,295,2.4,Normal
09-04-2019 21:50,10.129.2.1,GET /js/vendor/jquery-1.12.0.min.js HTTP/1.1,295,2.4,Normal
10-04-2019 09:10,10.128.2.1,GET /home.php HTTP/1.1,295,2.4,Normal
11-04-2019 04:20,10.130.2.1,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,295,2.4,Normal
11-04-2019 19:55,10.131.2.1,GET /css/main.css HTTP/1.1,295,2.4,Normal
11-04-2019 20:40,10.130.2.1,GET /css/normalize.css HTTP/1.1,295,2.4,Normal
11-04-2019 21:15,10.130.2.1,GET /login.php HTTP/1.1,295,2.4,Normal
11-04-2019 21:25,10.131.2.1,GET /css/font-awesome.min.css HTTP/1.1,295,2.4,Normal
11-04-2019 21:40,10.131.0.1,GET /css/style.css HTTP/1.1,295,2.4,Normal
11-04-2019 21:45,10.129.2.1,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,295,2.4,Normal
11-04-2019 21:50,10.131.0.1,GET /js/vendor/jquery-1.12.0.min.js HTTP/1.1,295,2.4,Normal
11-04-2019 21:55,10.131.2.1,GET /bootstrap-3.3.7/js/bootstrap.min.js HTTP/1.1,295,2.4,Normal
11-04-2019 22:00,10.131.0.1,GET /fonts/fontawesome-webfont.woff2?v=4.6.3 HTTP/1.1,295,2.4,Normal
11-04-2019 22:40,10.131.0.1,GET /css/bootstrap.min.css HTTP/1.1,295,2.4,Normal
11-04-2019 23:10,10.131.0.1,GET /css/normalize.css HTTP/1.1,295,2.4,Normal
11-04-2019 23:50,10.130.2.1,GET /js/vendor/moment.min.js HTTP/1.1,295,2.4,Normal
12-04-2019 07:10,10.128.2.1,GET /submit.php?id=64 HTTP/1.1,295,2.4,Normal
12-04-2019 07:15,10.131.0.1,GET /submit.php?id=64 HTTP/1.1,295,2.4,Normal
12-04-2019 07:30,10.130.2.1,GET /submit.php?id=64 HTTP/1.1,295,2.4,Normal
12-04-2019 09:25,10.128.2.1,GET /description.php?id=72 HTTP/1.1,295,2.4,Normal
13-04-2019 06:15,10.130.2.1,GET /allsubmission.php HTTP/1.1,295,2.4,Normal
13-04-2019 07:50,10.129.2.1,GET /fonts/fontawesome-webfont.woff2?v=4.6.3 HTTP/1.1,295,2.4,Normal
13-04-2019 08:00,10.129.2.1,GET /js/jquery.min.js HTTP/1.1,295,2.4,Normal
13-04-2019 08:06,10.128.2.1,GET /js/chart.min.js HTTP/1.1,295,2.4,Normal
13-04-2019 08:10,10.129.2.1,GET /js/jquery.min.js HTTP/1.1,295,2.4,Normal
13-04-2019 08:15,10.128.2.1,GET /js/chart.min.js HTTP/1.1,295,2.4,Normal
13-04-2019 08:20,10.131.0.1,GET /sign.php HTTP/1.1,295,2.4,Normal
13-04-2019 08:45,10.130.2.1,GET /js/vendor/moment.min.js HTTP/1.1,295,2.4,Normal
13-04-2019 08:50,10.129.2.1,GET /bootstrap-3.3.7/js/bootstrap.js HTTP/1.1,295,2.4,Normal
13-04-2019 09:05,10.129.2.1,GET /countdown.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,295,2.4,Normal
13-04-2019 09:20,10.130.2.1,GET /contest.php HTTP/1.1,295,2.4,Normal
13-04-2019 09:30,10.130.2.1,GET /countdown.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,295,2.4,Normal
13-04-2019 09:35,10.129.2.1,GET /archive.php HTTP/1.1,295,2.4,Normal
13-04-2019 09:40,10.129.2.1,GET /archive.php?page=2 HTTP/1.1,295,2.4,Normal
13-04-2019 09:45,10.129.2.1,GET /description.php?id=73 HTTP/1.1,295,2.4,Normal
13-04-2019 10:00,10.129.2.1,GET / HTTP/1.1,295,2.4,Normal
13-04-2019 10:10,10.129.2.1,GET /css/bootstrap.min.css HTTP/1.1,295,2.4,Normal
13-04-2019 10:25,10.128.2.1,GET /css/normalize.css HTTP/1.1,295,2.4,Normal
14-04-2019 04:20,10.131.2.1,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,295,2.4,Normal
14-04-2019 04:25,10.128.2.1,GET /countdown.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,295,2.4,Normal
14-04-2019 04:30,10.131.2.1,GET /countdown.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,295,2.4,Normal
09-04-2019 01:25,10.131.0.1,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,295,2.4,Normal
09-04-2019 02:20,10.131.2.1,GET /fonts/fontawesome-webfont.woff2?v=4.6.3 HTTP/1.1,295,2.4,Normal
09-04-2019 21:30,10.130.2.1,GET /css/normalize.css HTTP/1.1,295,2.4,Normal
09-04-2019 22:25,10.131.0.1,GET /home.php HTTP/1.1,295,2.4,Normal
09-04-2019 22:55,10.130.2.1,GET /css/bootstrap.min.css HTTP/1.1,295,2.4,Normal
09-04-2019 23:40,10.129.2.1,GET /countdown.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,295,2.4,Normal
10-04-2019 00:10,10.130.2.1,GET /login.php HTTP/1.1,295,2.4,Normal
11-04-2019 06:00,10.131.0.1,GET /robots.txt HTTP/1.1,295,2.4,Normal
11-04-2019 22:05,10.131.0.1,GET /login.php HTTP/1.1,295,2.4,Normal
11-04-2019 22:55,10.130.2.1,GET /js/vendor/jquery-1.12.0.min.js HTTP/1.1,295,2.4,Normal
11-04-2019 23:25,10.131.0.1,POST /action.php HTTP/1.1,295,2.4,Normal
11-04-2019 23:40,10.129.2.1,POST /process.php HTTP/1.1,295,2.4,Normal
12-04-2019 00:55,10.128.2.1,GET /css/font-awesome.min.css HTTP/1.1,295,2.4,Normal
12-04-2019 06:20,10.129.2.1,GET /description.php?id=64 HTTP/1.1,295,2.4,Normal
12-04-2019 06:25,10.129.2.1,GET /archive.php HTTP/1.1,295,2.4,Normal
13-04-2019 06:25,10.130.2.1,GET /submit.php?id=68 HTTP/1.1,295,2.4,Normal
13-04-2019 06:30,10.128.2.1,POST /pcompile.php HTTP/1.1,295,2.4,Normal
13-04-2019 06:35,10.128.2.1,POST /allsubmission.php HTTP/1.1,295,2.4,Normal
13-04-2019 06:40,10.128.2.1,GET /archive.php HTTP/1.1,295,2.4,Normal
13-04-2019 06:45,10.128.2.1,GET /description.php?id=60 HTTP/1.1,295,2.4,Normal
13-04-2019 07:00,10.128.2.1,GET / HTTP/1.1,295,2.4,Normal
13-04-2019 07:05,10.131.2.1,GET /login.php HTTP/1.1,295,2.4,Normal
13-04-2019 07:10,10.131.2.1,GET /css/bootstrap.min.css HTTP/1.1,295,2.4,Normal
13-04-2019 07:20,10.129.2.1,GET /css/normalize.css HTTP/1.1,295,2.4,Normal
13-04-2019 09:15,10.131.0.1,GET / HTTP/1.1,295,2.4,Normal
13-04-2019 10:15,10.130.2.1,GET /css/main.css HTTP/1.1,295,2.4,Normal
14-04-2019 00:05,10.131.0.1,GET /countdown.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,295,2.4,Normal
14-04-2019 03:30,10.129.2.1,GET /css/bootstrap.min.css HTTP/1.1,295,2.4,Normal
14-04-2019 03:35,10.128.2.1,GET /css/font-awesome.min.css HTTP/1.1,295,2.4,Normal
14-04-2019 03:40,10.130.2.1,GET / HTTP/1.1,295,2.4,Normal
14-04-2019 04:10,10.131.2.1,GET /countdown.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,295,2.4,Normal
14-04-2019 04:15,10.128.2.1,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,295,2.4,Normal
14-04-2019 04:35,10.131.2.1,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,295,2.4,Normal
14-04-2019 04:40,10.130.2.1,GET /countdown.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,295,2.4,Normal
14-04-2019 04:45,10.128.2.1,GET / HTTP/1.1,295,2.4,Normal
14-04-2019 04:50,10.128.2.1,GET /login.php HTTP/1.1,295,2.4,Normal
14-04-2019 05:10,10.131.0.1,GET /css/main.css HTTP/1.1,295,2.4,Normal
14-04-2019 05:15,10.129.2.1,GET /css/style.css HTTP/1.1,295,2.4,Normal
14-04-2019 05:25,10.130.2.1,GET /bootstrap-3.3.7/js/bootstrap.min.js HTTP/1.1,295,2.4,Normal
10-04-2019 00:35,10.129.2.1,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,295,2.4,Normal
10-04-2019 00:45,10.131.2.1,GET /bootstrap-3.3.7/js/bootstrap.min.js HTTP/1.1,295,2.4,Normal
10-04-2019 00:55,10.129.2.1,GET / HTTP/1.1,295,2.4,Normal
10-04-2019 08:40,10.129.2.1,GET /description.php?id=72 HTTP/1.1,295,2.4,Normal
11-04-2019 03:30,10.131.2.1,GET /details.php?id=41 HTTP/1.1,295,2.4,Normal
11-04-2019 03:45,10.128.2.1,GET /login.php HTTP/1.1,295,2.4,Normal
11-04-2019 03:50,10.131.2.1,GET /css/font-awesome.min.css HTTP/1.1,295,2.4,Normal
11-04-2019 03:55,10.128.2.1,GET /css/bootstrap.min.css HTTP/1.1,295,2.4,Normal
11-04-2019 04:00,10.128.2.1,GET /css/normalize.css HTTP/1.1,295,2.4,Normal
11-04-2019 04:05,10.128.2.1,GET /css/main.css HTTP/1.1,295,2.4,Normal
11-04-2019 04:25,10.131.2.1,GET /bootstrap-3.3.7/js/bootstrap.min.js HTTP/1.1,295,2.4,Normal
11-04-2019 04:30,10.128.2.1,GET /fonts/fontawesome-webfont.woff2?v=4.6.3 HTTP/1.1,295,2.4,Normal
11-04-2019 04:30,10.128.2.1,POST /process.php HTTP/1.1,295,2.4,Normal
11-04-2019 04:45,10.128.2.1,POST /action.php HTTP/1.1,295,2.4,Normal
11-04-2019 04:50,10.128.2.1,GET /login.php HTTP/1.1,295,2.4,Normal
11-04-2019 04:55,10.128.2.1,POST /process.php HTTP/1.1,295,2.4,Normal
11-04-2019 05:00,10.128.2.1,GET /login.php?value=fail HTTP/1.1,295,2.4,Normal
11-04-2019 05:05,10.128.2.1,POST /process.php HTTP/1.1,295,2.4,Normal
11-04-2019 05:10,10.128.2.1,GET /home.php HTTP/1.1,295,2.4,Normal
11-04-2019 05:15,10.128.2.1,GET /bootstrap-3.3.7/js/bootstrap.js HTTP/1.1,295,2.4,Normal
11-04-2019 05:20,10.131.0.1,GET /js/vendor/moment.min.js HTTP/1.1,295,2.4,Normal
11-04-2019 05:25,10.131.0.1,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,295,2.4,Normal
11-04-2019 05:30,10.128.2.1,GET /countdown.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,295,2.4,Normal
11-04-2019 05:45,10.130.2.1,GET / HTTP/1.1,295,2.4,Normal
11-04-2019 05:50,10.129.2.1,GET /login.php HTTP/1.1,295,2.4,Normal
11-04-2019 23:30,10.131.0.1,GET /login.php HTTP/1.1,295,2.4,Normal
11-04-2019 23:55,10.128.2.1,POST /process.php HTTP/1.1,295,2.4,Normal
12-04-2019 00:20,10.128.2.1,GET /details.php?id=33 HTTP/1.1,295,2.4,Normal
12-04-2019 00:25,10.128.2.1,GET /js/vendor/moment.min.js HTTP/1.1,295,2.4,Normal
12-04-2019 00:30,10.128.2.1,GET /js/vendor/moment.min.js HTTP/1.1,295,2.4,Normal
12-04-2019 00:35,10.130.2.1,GET / HTTP/1.1,295,2.4,Normal
12-04-2019 00:40,10.129.2.1,GET /login.php HTTP/1.1,295,2.4,Normal
12-04-2019 01:00,10.129.2.1,GET /css/normalize.css HTTP/1.1,295,2.4,Normal
12-04-2019 01:10,10.128.2.1,GET /css/main.css HTTP/1.1,295,2.4,Normal
12-04-2019 01:15,10.130.2.1,GET /css/style.css HTTP/1.1,295,2.4,Normal
12-04-2019 01:25,10.128.2.1,GET /js/vendor/moment.min.js HTTP/1.1,295,2.4,Normal
12-04-2019 01:30,10.131.2.1,GET /js/vendor/jquery-1.12.0.min.js HTTP/1.1,295,2.4,Normal
12-04-2019 02:35,10.128.2.1,GET /bootstrap-3.3.7/js/bootstrap.min.js HTTP/1.1,295,2.4,Normal
12-04-2019 02:50,10.128.2.1,GET /fonts/fontawesome-webfont.woff?v=4.6.3 HTTP/1.1,295,2.4,Normal
13-04-2019 06:50,10.128.2.1,GET /archive.php HTTP/1.1,295,2.4,Normal
13-04-2019 06:55,10.131.0.1,GET /description.php?id=71 HTTP/1.1,295,2.4,Normal
13-04-2019 07:15,10.128.2.1,GET /css/font-awesome.min.css HTTP/1.1,295,2.4,Normal
13-04-2019 12:00,10.131.2.1,GET /css/bootstrap.min.css HTTP/1.1,295,2.4,Normal
14-04-2019 00:15,10.131.0.1,GET /login.php HTTP/1.1,295,2.4,Normal
14-04-2019 03:15,10.129.2.1,GET /countdown.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,295,2.4,Normal
14-04-2019 03:20,10.128.2.1,GET / HTTP/1.1,295,2.4,Normal
14-04-2019 03:25,10.129.2.1,GET /login.php HTTP/1.1,295,2.4,Normal
14-04-2019 03:55,10.129.2.1,GET /home.php HTTP/1.1,295,2.4,Normal
14-04-2019 04:00,10.128.2.1,GET / HTTP/1.1,295,2.4,Normal
14-04-2019 04:55,10.128.2.1,GET /css/bootstrap.min.css HTTP/1.1,295,2.4,Normal
14-04-2019 05:20,10.131.0.1,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,295,2.4,Normal
14-04-2019 05:25,10.129.2.1,GET /js/vendor/jquery-1.12.0.min.js HTTP/1.1,295,2.4,Normal
14-04-2019 05:30,10.130.2.1,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,295,2.4,Normal
14-04-2019 05:35,10.130.2.1,GET /countdown.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,295,2.4,Normal
